Filename,74oox_ad.tif,74oox_ad.tif,74oox_ad.tif,74oox_ad.tif,5800x_y.tif,5800x_y.tif,7400x_ac.tif,7400x_ac.tif,7400x_ac.tif,7400x_g.tif,7400x_g.tif,7400x_g.tif,7400x_h.tif,7400x_h.tif,7400x_u.tif,7400x_u.tif,7400x_u.tif,7400x_v.tif,7400x_w.tif,7400x_w.tif,7400x_w.tif,9700x_m.tif,9700x_m.tif,9700x_n.tif,9700x_n.tif,9700x_s.tif,13500x_j.tif,13500x_j.tif,13500x_k.tif,13500x_m.tif,13500x_q.tif,17500x_o.tif,17500x_p.tif,33000x_l.tif
C1153,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.448,0.000,0.000,41.551,0.000,64.054,145.313,42.774,63.404
C1154,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.318,0.000,0.000,42.249,0.000,64.080,145.479,42.623,63.434
C1155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.698,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.702,0.000,0.000,42.948,0.000,0.000,145.645,42.473,63.464
C1156,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.087,0.000,0.000,41.716,0.000,0.000,145.811,42.322,63.494
C1157,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.367,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.471,0.000,0.000,40.236,0.000,0.000,145.977,42.171,63.525
C1158,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,55.855,0.000,0.000,38.755,0.000,0.000,146.143,42.020,63.555
C1159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.239,0.000,0.000,37.275,0.000,0.000,146.310,41.870,63.585
C1160,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.657,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.623,0.000,0.000,35.795,0.000,0.000,146.476,41.719,63.616
C1161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.754,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.008,0.000,0.000,37.169,0.000,0.000,146.642,41.568,63.646
C1162,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.392,0.000,0.000,38.790,0.000,0.000,146.808,41.417,63.676
C1163,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.776,0.000,0.000,40.411,0.000,0.000,146.974,41.267,63.707
C1164,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.044,0.000,0.000,0.000,0.000,0.000,0.000,0.000,40.160,0.000,0.000,42.031,0.000,0.000,147.140,41.116,63.737
C1165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37.544,0.000,0.000,43.652,0.000,0.000,147.307,40.965,63.767
C1166,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45.272,0.000,0.000,147.473,40.815,63.798
C1167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.893,0.000,0.000,147.639,40.664,63.828
C1168,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.513,0.000,0.000,148.137,40.513,63.858
C1169,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.134,0.000,0.000,149.124,40.362,63.935
C1170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,51.754,0.000,0.000,150.111,40.212,64.012
C1171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.375,0.000,0.000,151.099,40.061,64.088
C1172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,54.995,0.000,0.000,152.086,39.910,64.165
C1173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.915,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,56.616,0.000,0.000,153.073,39.759,64.241
C1174,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,58.236,0.000,0.000,154.061,39.609,64.318
C1175,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.603,0.000,0.000,155.048,39.458,64.394
C1176,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.679,0.000,0.000,155.704,39.307,64.471
C1177,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.302,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.583,0.000,0.000,156.155,39.156,64.547
C1178,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.398,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.487,0.000,0.000,156.606,39.006,64.624
C1179,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.495,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.392,0.000,0.000,157.057,38.855,64.700
C1180,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.592,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.296,0.000,0.000,157.508,38.704,64.655
C1181,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.689,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.200,0.000,0.000,157.959,38.554,64.501
C1182,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.786,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.104,0.000,0.000,158.410,38.403,64.347
C1183,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.882,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.008,0.000,0.000,158.861,38.252,64.192
C1184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.979,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.912,0.000,0.000,159.312,38.101,64.038
C1185,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.816,0.000,0.000,159.764,37.951,63.884
C1186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.173,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.721,0.000,0.000,160.215,37.699,63.730
C1187,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.269,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.625,0.000,0.000,160.666,37.233,63.575
C1188,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.529,0.000,0.000,161.117,36.768,63.421
C1189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.463,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.433,0.000,0.000,161.568,36.302,63.267
C1190,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.560,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.337,0.000,0.000,162.019,35.836,63.113
C1191,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.656,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.241,0.000,0.000,162.470,35.370,62.959
C1192,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.753,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.146,0.000,0.000,162.921,34.905,62.804
C1193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.850,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.050,0.000,0.000,163.372,34.439,62.650
C1194,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.947,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.954,0.000,0.000,163.823,33.973,62.496
C1195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.858,0.000,0.000,164.275,33.507,62.342
C1196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.140,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.762,0.000,0.000,164.726,33.041,62.187
C1197,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.666,0.000,0.000,165.177,32.576,62.033
C1198,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.334,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.571,0.000,0.000,165.628,32.110,61.879
C1199,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.430,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.475,0.000,0.000,166.079,31.644,61.725
C1200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.527,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.379,0.000,0.000,166.530,31.178,61.571
C1201,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.624,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.283,0.000,0.000,166.981,30.713,61.416
C1202,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.721,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.187,0.000,0.000,167.432,30.247,61.262
C1203,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.817,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,60.091,0.000,0.000,167.883,29.781,61.108
C1204,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.995,0.000,0.000,168.334,29.315,60.954
C1205,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.011,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.900,0.000,0.000,168.785,28.850,60.799
C1206,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.172,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.804,0.000,0.000,169.237,28.384,60.645
C1207,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.708,0.000,0.000,169.688,27.918,60.491
C1208,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.745,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.612,0.000,0.000,170.139,27.452,60.337
C1209,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.532,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,59.516,0.000,0.000,170.590,26.987,60.182
C1210,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,61.604,0.000,0.000,171.041,26.521,60.028
C1211,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.830,0.000,0.000,171.492,26.055,59.874
C1212,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.891,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.056,0.000,0.000,171.943,25.589,59.720
C1213,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.515,0.000,0.000,172.394,25.208,59.566
C1214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.465,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,75.239,0.000,0.000,172.845,25.789,59.411
C1215,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.749,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,79.962,0.000,0.000,173.296,26.370,59.257
C1216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,84.686,0.000,0.000,173.748,26.951,59.103
C1217,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.732,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.409,0.000,0.000,174.199,27.532,58.949
C1218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.813,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,94.132,0.000,0.000,174.650,28.113,58.794
C1219,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.894,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.856,0.000,0.000,175.101,28.694,58.640
C1220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,103.579,0.000,0.000,175.552,29.275,58.486
C1221,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,108.303,0.000,0.000,176.003,29.856,58.332
C1222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.137,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,113.026,0.000,0.000,176.454,30.437,58.178
C1223,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.218,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,117.749,0.000,0.000,176.905,31.018,58.023
C1224,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,122.473,0.000,0.000,177.356,31.599,57.869
C1225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.380,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.196,0.000,0.000,177.807,32.180,57.715
C1226,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.461,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,131.920,0.000,0.000,178.258,32.761,57.561
C1227,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.542,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,127.092,0.000,0.000,178.710,33.342,57.406
C1228,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.623,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,120.708,0.000,0.000,179.161,33.923,57.252
C1229,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.704,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,114.324,0.000,0.000,179.612,34.504,57.098
C1230,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.784,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,107.940,0.000,0.000,180.063,35.085,56.944
C1231,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.865,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,101.556,0.000,0.000,180.514,35.666,56.789
C1232,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.946,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,92.476,0.000,0.000,180.965,36.247,56.635
C1233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.297,0.000,0.000,181.416,36.828,56.481
C1234,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,74.118,0.000,0.000,181.867,37.409,56.327
C1235,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.189,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.746,0.000,0.000,182.318,37.990,56.173
C1236,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,72.181,0.000,0.000,182.769,38.571,56.018
C1237,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.616,0.000,0.000,183.221,39.152,55.864
C1238,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.432,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,71.051,0.000,0.000,183.672,39.733,55.710
C1239,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.513,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70.486,0.000,0.000,184.123,40.315,55.556
C1240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.594,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.921,0.000,0.000,184.574,40.896,55.401
C1241,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.356,0.000,0.000,185.025,41.477,55.247
C1242,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.791,0.000,0.000,185.476,42.058,55.093
C1243,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,68.225,0.000,0.000,185.927,42.639,54.939
C1244,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.660,0.000,0.000,186.378,43.220,54.785
C1245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,67.095,0.000,0.000,186.829,43.801,54.630
C1246,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.530,0.000,0.000,187.280,44.382,54.476
C1247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.666,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.965,0.000,0.000,187.731,44.963,54.322
C1248,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.256,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.400,0.000,0.000,188.183,45.544,54.017
C1249,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.845,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.835,0.000,0.000,188.634,46.125,53.492
